ea,180,7c1
ea,181,7c2
ea,182,7c3
ea,183,7c4
ea,184,7c5
ea,185,7c6
ea,186,7c7
ea,187,7c8
ea,188,7c9
ea,189,7ca
ea,190,7cb
ea,191,7cc
ea,192,7cd
ea,193,7ce
ea,194,7cf
ea,195,7d0
ea,196,7d1
ea,197,7d2
ea,198,7d3
ea,199,7d4
ea,200,7d5
ea,201,7d6
ea,202,7d7
ea,203,7d8
ea,204,7d9
ea,205,7da
ea,206,7db
ea,207,7dc
ea,208,7dd
ea,209,7de
ea,210,7df
ea,211,7e0
ea,212,7e1
ea,213,7e2
ea,214,7e3
ea,215,7e4
ea,216,7e5
ea,217,7e6
ea,218,7e7
ea,219,7e8
ea,220,7e9
ea,221,7ea
ea,222,7eb
ea,223,7ec
ea,224,7ed
ea,225,7ee
ea,226,7ef
ea,227,7f0
ea,228,7f1
ea,229,7f2
ea,230,7f3
ea,231,7f4
ea,232,7f5
ea,233,7f6
ea,234,7f7
ea,235,7f8
ea,236,7f9
ea,237,7fa
ea,238,7fb
ea,239,7fc
ea,240,7fd
ea,241,7fe
ea,242,7ff
ea,243,800
ea,244,801
ea,245,802
ea,246,803
ea,247,804
ea,248,805
ea,249,806
ea,250,807
ea,251,808
ea,252,809
ea,253,80a
ea,254,80b
ea,255,80c
eb,0,80d
eb,1,80e
eb,2,80f
eb,3,810
eb,4,811
eb,5,812
eb,6,813
eb,7,814
eb,8,815
eb,9,816
eb,10,817
eb,11,818
eb,12,819
eb,13,81a
eb,14,81b
eb,15,81c
eb,16,81d
eb,17,81e
eb,18,81f
eb,19,820
eb,20,821
eb,21,822
eb,22,823
eb,23,824
eb,24,825
eb,25,826
eb,26,827
eb,27,828
eb,28,829
eb,29,82a
eb,30,82b
eb,31,82c
eb,32,82d
eb,33,82e
eb,34,82f
eb,35,830
eb,36,831
eb,37,832
eb,38,833
eb,39,834
eb,40,835
eb,41,836
eb,42,837
eb,43,838
eb,44,839
eb,45,83a
eb,46,83b
eb,47,83c
eb,48,83d
eb,49,83e
eb,50,83f
eb,51,840
eb,52,841
eb,53,842
eb,54,843
eb,55,844
eb,56,845
eb,57,846
eb,58,847
eb,59,848
eb,60,849
eb,61,84a
eb,62,84b
eb,63,84c
eb,64,84d
eb,65,84e
eb,66,84f
eb,67,850
eb,68,851
eb,69,852
eb,70,853
eb,71,854
eb,72,855
eb,73,856
eb,74,857
eb,75,858
eb,76,859
eb,77,85a
eb,78,85b
eb,79,85c
eb,80,85d
eb,81,85e
eb,82,85f
eb,83,860
eb,84,861
eb,85,862
eb,86,863
eb,87,864
eb,88,865
eb,89,866
eb,90,867
eb,91,868
eb,92,869
eb,93,86a
eb,94,86b
eb,95,86c
eb,96,86d
eb,97,86e
eb,98,86f
eb,99,870
eb,100,871
eb,101,872
eb,102,873
eb,103,874
eb,104,875
eb,105,876
eb,106,877
eb,107,878
eb,108,879
eb,109,87a
eb,110,87b
eb,111,87c
eb,112,87d
eb,113,87e
eb,114,87f
eb,115,880
eb,116,881
eb,117,882
eb,118,883
eb,119,884
eb,120,885
eb,121,886
eb,122,887
eb,123,888
eb,124,889
eb,125,88a
eb,126,88b
eb,127,88c
eb,128,88d
eb,129,88e
eb,130,88f
eb,131,890
eb,132,891
eb,133,892
eb,134,893
eb,135,894
eb,136,895
eb,137,896
eb,138,897
eb,139,898
eb,140,899
eb,141,89a
eb,142,89b
eb,143,89c
eb,144,89d
eb,145,89e
eb,146,89f
eb,147,8a0
eb,148,8a1
eb,149,8a2
eb,150,8a3
eb,151,8a4
eb,152,8a5
eb,153,8a6
eb,154,8a7
eb,155,8a8
eb,156,8a9
eb,157,8aa
eb,158,8ab
eb,159,8ac
eb,160,8ad
eb,161,8ae
eb,162,8af
eb,163,8b0
eb,164,8b1
eb,165,8b2
eb,166,8b3
eb,167,8b4
eb,168,8b5
eb,169,8b6
eb,170,8b7
eb,171,8b8
eb,172,8b9
eb,173,8ba
eb,174,8bb
eb,175,8bc
eb,176,8bd
eb,177,8be
eb,178,8bf
eb,179,8c0
eb,180,8c1
eb,181,8c2
eb,182,8c3
eb,183,8c4
eb,184,8c5
eb,185,8c6
eb,186,8c7
eb,187,8c8
eb,188,8c9
eb,189,8ca
eb,190,8cb
eb,191,8cc
eb,192,8cd
eb,193,8ce
eb,194,8cf
eb,195,8d0
eb,196,8d1
eb,197,8d2
eb,198,8d3
eb,199,8d4
eb,200,8d5
eb,201,8d6
eb,202,8d7
eb,203,8d8
eb,204,8d9
eb,205,8da
eb,206,8db
eb,207,8dc
eb,208,8dd
eb,209,8de
eb,210,8df
eb,211,8e0
eb,212,8e1
eb,213,8e2
eb,214,8e3
eb,215,8e4
eb,216,8e5
eb,217,8e6
eb,218,8e7
eb,219,8e8
eb,220,8e9
eb,221,8ea
eb,222,8eb
eb,223,8ec
eb,224,8ed
eb,225,8ee
eb,226,8ef
eb,227,8f0
eb,228,8f1
eb,229,8f2
eb,230,8f3
eb,231,8f4
eb,232,8f5
eb,233,8f6
eb,234,8f7
eb,235,8f8
eb,236,8f9
eb,237,8fa
eb,238,8fb
eb,239,8fc
eb,240,8fd
eb,241,8fe
eb,242,8ff
eb,243,900
eb,244,901
eb,245,902
eb,246,903
eb,247,904
eb,248,905
eb,249,906
eb,250,907
eb,251,908
eb,252,909
eb,253,90a
eb,254,90b
eb,255,90c
ec,0,90d
ec,1,90e
ec,2,90f
ec,3,910
ec,4,911
ec,5,912
ec,6,913
ec,7,914
ec,8,915
ec,9,916
ec,10,917
ec,11,918
ec,12,919
ec,13,91a
ec,14,91b
ec,15,91c
ec,16,91d
ec,17,91e
ec,18,91f
ec,19,920
ec,20,921
ec,21,922
ec,22,923
ec,23,924
ec,24,925
ec,25,926
ec,26,927
ec,27,928
ec,28,929
ec,29,92a
ec,30,92b
ec,31,92c
ec,32,92d
ec,33,92e
ec,34,92f
ec,35,930
ec,36,931
ec,37,932
ec,38,933
ec,39,934
ec,40,935
ec,41,936
ec,42,937
ec,43,938
ec,44,939
ec,45,93a
ec,46,93b
ec,47,93c
ec,48,93d
ec,49,93e
ec,50,93f
ec,51,940
ec,52,941
ec,53,942
ec,54,943
ec,55,944
ec,56,945
ec,57,946
ec,58,947
ec,59,948
ec,60,949
ec,61,94a
ec,62,94b
ec,63,94c
ec,64,94d
ec,65,94e
ec,66,94f
ec,67,950
ec,68,951
ec,69,952
ec,70,953
ec,71,954
ec,72,955
ec,73,956
ec,74,957
ec,75,958
ec,76,959
ec,77,95a
ec,78,95b
ec,79,95c
ec,80,95d
ec,81,95e
ec,82,95f
ec,83,960
ec,84,961
ec,85,962
ec,86,963
ec,87,964
ec,88,965
ec,89,966
ec,90,967
ec,91,968
ec,92,969
ec,93,96a
ec,94,96b
ec,95,96c
ec,96,96d
ec,97,96e
ec,98,96f
ec,99,970
ec,100,971
ec,101,972
ec,102,973
ec,103,974
ec,104,975
ec,105,976
ec,106,977
ec,107,978
ec,108,979
ec,109,97a
ec,110,97b
ec,111,97c
ec,112,97d
ec,113,97e
ec,114,97f
ec,115,980
ec,116,981
ec,117,982
ec,118,983
ec,119,984
ec,120,985
ec,121,986
ec,122,987
ec,123,988
ec,124,989
ec,125,98a
ec,126,98b
ec,127,98c
ec,128,98d
ec,129,98e
ec,130,98f
ec,131,990
ec,132,991
ec,133,992
ec,134,993
ec,135,994
ec,136,995
ec,137,996
ec,138,997
ec,139,998
ec,140,999
ec,141,99a
ec,142,99b
ec,143,99c
ec,144,99d
ec,145,99e
ec,146,99f
ec,147,9a0
ec,148,9a1
ec,149,9a2
ec,150,9a3
ec,151,9a4
ec,152,9a5
ec,153,9a6
ec,154,9a7
ec,155,9a8
ec,156,9a9
ec,157,9aa
ec,158,9ab
ec,159,9ac
ec,160,9ad
ec,161,9ae
ec,162,9af
ec,163,9b0
ec,164,9b1
ec,165,9b2
ec,166,9b3
ec,167,9b4
ec,168,9b5
ec,169,9b6
ec,170,9b7
ec,171,9b8
ec,172,9b9
ec,173,9ba
ec,174,9bb
ec,175,9bc
ec,176,9bd
ec,177,9be
ec,178,9bf
ec,179,9c0
ec,180,9c1
ec,181,9c2
ec,182,9c3
ec,183,9c4
ec,184,9c5
ec,185,9c6
ec,186,9c7
ec,187,9c8
ec,188,9c9
ec,189,9ca
ec,190,9cb
ec,191,9cc
ec,192,9cd
ec,193,9ce
ec,194,9cf
ec,195,9d0
ec,196,9d1
ec,197,9d2
ec,198,9d3
ec,199,9d4
ec,200,9d5
ec,201,9d6
ec,202,9d7
ec,203,9d8
ec,204,9d9
ec,205,9da
ec,206,9db
ec,207,9dc
ec,208,9dd
ec,209,9de
ec,210,9df
ec,211,9e0
ec,212,9e1
ec,213,9e2
ec,214,9e3
ec,215,9e4
ec,216,9e5
ec,217,9e6
ec,218,9e7
ec,219,9e8
ec,220,9e9
ec,221,9ea
ec,222,9eb
ec,223,9ec
ec,224,9ed
ec,225,9ee
ec,226,9ef
ec,227,9f0
ec,228,9f1
ec,229,9f2
ec,230,9f3
ec,231,9f4
ec,232,9f5
ec,233,9f6
ec,234,9f7
ec,235,9f8
ec,236,9f9
ec,237,9fa
ec,238,9fb
ec,239,9fc
ec,240,9fd
ec,241,9fe
ec,242,9ff
ec,243,a00
ec,244,c01
ec,245,c02
ec,246,c03
ec,247,c04
ec,248,c05
ec,249,c06
ec,250,c07
ec,251,c08
ec,252,c09
ec,253,c0a
ec,254,c0b
ec,255,c0c
ed,0,c0d
ed,1,c0e
ed,2,c0f
ed,3,c10
ed,4,c11
ed,5,c12
ed,6,c13
ed,7,c14
ed,8,c15
ed,9,c16
ed,10,c17
ed,11,c18
ed,12,c19
ed,13,c1a
ed,14,c1b
ed,15,c1c
ed,16,c1d
ed,17,c1e
ed,18,c1f
ed,19,c20
ed,20,c21
ed,21,c22
ed,22,c23
ed,23,c24
ed,24,c25
ed,25,c26
ed,26,c27
ed,27,c28
ed,28,c29
ed,29,c2a
ed,30,c2b
ed,31,c2c
ed,32,c2d
ed,33,c2e
ed,34,c2f
ed,35,c30
ed,36,c31
ed,37,c32
ed,38,c33
ed,39,c34
ed,40,c35
ed,41,c36
ed,42,c37
ed,43,c38
ed,44,c39
ed,45,c3a
ed,46,c3b
ed,47,c3c
ed,48,c3d
ed,49,c3e
ed,50,c3f
ed,51,c40
ed,52,c41
ed,53,c42
ed,54,c43
ed,55,c44
ed,56,c45
ed,57,c46
ed,58,c47
ed,59,c48
ed,60,c49
ed,61,c4a
ed,62,c4b
ed,63,c4c
ed,64,c4d
ed,65,c4e
ed,66,c4f
ed,67,c50
ed,68,c51
ed,69,c52
ed,70,c53
ed,71,c54
ed,72,c55
ed,73,c56
ed,74,c57
ed,75,c58
ed,76,c59
ed,77,c5a
ed,78,c5b
ed,79,c5c
ed,80,c5d
ed,81,c5e
ed,82,c5f
ed,83,c60
ed,84,c61
ed,85,c62
ed,86,c63
ed,87,c64
ed,88,c65
ed,89,c66
ed,90,c67
ed,91,c68
ed,92,c69
ed,93,c6a
ed,94,c6b
ed,95,c6c
ed,96,c6d
ed,97,c6e
ed,98,c6f
ed,99,c70
ed,100,c71
ed,101,c72
ed,102,c73
ed,103,c74
ed,104,c75
ed,105,c76
ed,106,c77
ed,107,c78
ed,108,c79
ed,109,c7a
ed,110,c7b
ed,111,c7c
ed,112,c7d
ed,113,c7e
ed,114,c7f
ed,115,c80
ed,116,c81
ed,117,c82
ed,118,c83
ed,119,c84
ed,120,c85
ed,121,c86
ed,122,c87
ed,123,c88
ed,124,c89
ed,125,c8a
ed,126,c8b
ed,127,c8c
ed,128,c8d
ed,129,c8e
ed,130,c8f
ed,131,c90
ed,132,c91
ed,133,c92
ed,134,c93
ed,135,c94
ed,136,c95
ed,137,c96
ed,138,c97
ed,139,c98
ed,140,c99
ed,141,c9a
ed,142,c9b
ed,143,c9c
ed,144,c9d
ed,145,c9e
ed,146,c9f
ed,147,ca0
ed,148,ca1
ed,149,ca2
ed,150,ca3
ed,151,ca4
ed,152,ca5
ed,153,ca6
ed,154,ca7
ed,155,ca8
ed,156,ca9
ed,157,caa
ed,158,cab
ed,159,cac
ed,160,cad
ed,161,cae
ed,162,caf
ed,163,cb0
ed,164,cb1
ed,165,cb2
ed,166,cb3
ed,167,cb4
ed,168,cb5
ed,169,cb6
ed,170,cb7
ed,171,cb8
ed,172,cb9
ed,173,cba
ed,174,cbb
ed,175,cbc
ed,176,cbd
ed,177,cbe
ed,178,cbf
ed,179,cc0
ed,180,cc1
ed,181,cc2
ed,182,cc3
ed,183,cc4
ed,184,cc5
ed,185,cc6
ed,186,cc7
ed,187,cc8
ed,188,cc9
ed,189,cca
ed,190,ccb
ed,191,ccc
ed,192,ccd
ed,193,cce
ed,194,ccf
ed,195,cd0
ed,196,cd1
ed,197,cd2
ed,198,cd3
ed,199,cd4
ed,200,cd5
ed,201,cd6
ed,202,cd7
ed,203,cd8
ed,204,cd9
ed,205,cda
ed,206,cdb
ed,207,cdc
ed,208,cdd
ed,209,cde
ed,210,cdf
ed,211,ce0
ed,212,ce1
ed,213,ce2
ed,214,ce3
ed,215,ce4
ed,216,ce5
ed,217,ce6
ed,218,ce7
ed,219,ce8
ed,220,ce9
ed,221,cea
ed,222,ceb
ed,223,cec
ed,224,ced
ed,225,cee
ed,226,cef
ed,227,cf0
ed,228,cf1
ed,229,cf2
ed,230,cf3
ed,231,cf4
ed,232,cf5
ed,233,cf6
ed,234,cf7
ed,235,cf8
ed,236,cf9
ed,237,cfa
ed,238,cfb
ed,239,cfc
ed,240,cfd
ed,241,cfe
ed,242,cff
ed,243,d00
ed,244,d01
ed,245,d02
ed,246,d03
ed,247,d04
ed,248,d05
ed,249,d06
ed,250,d07
ed,251,d08
ed,252,d09
ed,253,d0a
ed,254,d0b
ed,255,d0c
ee,0,d0d
ee,1,d0e
ee,2,d0f
ee,3,d10
ee,4,d11
ee,5,d12
ee,6,d13
ee,7,d14
ee,8,d15
ee,9,d16
ee,10,d17
ee,11,d18
ee,12,d19
ee,13,d1a
ee,14,d1b
ee,15,d1c
ee,16,d1d
ee,17,d1e
ee,18,d1f
ee,19,d20
ee,20,d21
ee,21,d22
ee,22,d23
ee,23,d24
ee,24,d25
ee,25,d26
ee,26,d27
ee,27,d28
ee,28,d29
ee,29,d2a
ee,30,d2b
ee,31,d2c
ee,32,d2d
ee,33,d2e
ee,34,d2f
ee,35,d30
ee,36,d31
ee,37,d32
ee,38,d33
ee,39,d34
ee,40,d35
ee,41,d36
ee,42,d37
ee,43,d38
ee,44,d39
ee,45,d3a
ee,46,d3b
ee,47,d3c
ee,48,d3d
ee,49,d3e
ee,50,d3f
ee,51,d40
ee,52,d41
ee,53,d42
ee,54,d43
ee,55,d44
ee,56,d45
ee,57,d46
ee,58,d47
ee,59,d48
ee,60,d49
ee,61,d4a
ee,62,d4b
ee,63,d4c
ee,64,d4d
ee,65,d4e
ee,66,d4f
ee,67,d50
ee,68,d51
ee,69,d52
ee,70,d53
ee,71,d54
ee,72,d55
ee,73,d56
ee,74,d57
ee,75,d58
ee,76,d59
ee,77,d5a
ee,78,d5b
ee,79,d5c
ee,80,d5d
ee,81,d5e
ee,82,d5f
ee,83,d60
ee,84,d61
ee,85,d62
ee,86,d63
ee,87,d64
ee,88,d65
ee,89,d66
ee,90,d67
ee,91,d68
ee,92,d69
ee,93,d6a
ee,94,d6b
ee,95,d6c
ee,96,d6d
ee,97,d6e
ee,98,d6f
ee,99,d70
ee,100,d71
ee,101,d72
ee,102,d73
ee,103,d74
ee,104,d75
ee,105,d76
ee,106,d77
ee,107,d78
ee,108,d79
ee,109,d7a
ee,110,d7b
ee,111,d7c
ee,112,d7d
ee,113,d7e
ee,114,d7f
ee,115,d80
ee,116,d81
ee,117,d82
ee,118,d83
ee,119,d84
ee,120,d85
ee,121,d86
ee,122,d87
ee,123,d88
ee,124,d89
ee,125,d8a
ee,126,d8b
ee,127,d8c
ee,128,d8d
ee,129,d8e
ee,130,d8f
ee,131,d90
ee,132,d91
ee,133,d92
ee,134,d93
ee,135,d94
ee,136,d95
ee,137,d96
ee,138,d97
ee,139,d98
ee,140,d99
ee,141,d9a
ee,142,d9b
ee,143,d9c
ee,144,d9d
ee,145,d9e
ee,146,d9f
ee,147,da0
ee,148,da1
ee,149,da2
ee,150,da3
ee,151,da4
ee,152,da5
ee,153,da6
ee,154,da7
ee,155,da8
ee,156,da9
ee,157,daa
ee,158,dab
ee,159,dac
ee,160,dad
ee,161,dae
ee,162,daf
ee,163,db0
ee,164,db1
ee,165,db2
ee,166,db3
ee,167,db4
ee,168,db5
ee,169,db6
ee,170,db7
ee,171,db8
ee,172,db9
ee,173,dba
ee,174,dbb
ee,175,dbc
ee,176,dbd
ee,177,dbe
ee,178,dbf
ee,179,dc0
ee,180,dc1
ee,181,dc2
ee,182,dc3
ee,183,dc4
ee,184,dc5
ee,185,dc6
ee,186,dc7
ee,187,dc8
ee,188,dc9
ee,189,dca
ee,190,dcb
ee,191,dcc
ee,192,dcd
ee,193,dce
ee,194,dcf
ee,195,dd0
ee,196,dd1
ee,197,dd2
ee,198,dd3
ee,199,dd4
ee,200,dd5
ee,201,dd6
ee,202,dd7
ee,203,dd8
ee,204,dd9
ee,205,dda
ee,206,ddb
ee,207,ddc
ee,208,ddd
ee,209,dde
ee,210,ddf
ee,211,de0
ee,212,de1
ee,213,de2
ee,214,de3
ee,215,de4
ee,216,de5
ee,217,de6
ee,218,de7
ee,219,de8
ee,220,de9
ee,221,dea
ee,222,deb
ee,223,dec
ee,224,ded
ee,225,dee
ee,226,def
ee,227,df0
ee,228,df1
ee,229,df2
ee,230,df3
ee,231,df4
ee,232,df5
ee,233,df6
ee,234,df7
ee,235,df8
ee,236,df9
ee,237,dfa
ee,238,dfb
ee,239,dfc
ee,240,dfd
ee,241,dfe
ee,242,dff
ee,243,e00
ee,244,e01
ee,245,e02
ee,246,e03
ee,247,e04
ee,248,e05
ee,249,e06
ee,250,e07
ee,251,e08
ee,252,e09
ee,253,e0a
ee,254,e0b
ee,255,e0c
ef,0,e0d
ef,1,e0e
ef,2,e0f
ef,3,e10
ef,4,e11
ef,5,e12
ef,6,e13
ef,7,e14
ef,8,e15
ef,9,e16
ef,10,e17
ef,11,e18
ef,12,e19
ef,13,e1a
ef,14,e1b
ef,15,e1c
ef,16,e1d
ef,17,e1e
ef,18,e1f
ef,19,e20
ef,20,e21
ef,21,e22
ef,22,e23
ef,23,e24
ef,24,e25
ef,25,e26
ef,26,e27
ef,27,e28
ef,28,e29
ef,29,e2a
ef,30,e2b
ef,31,e2c
ef,32,e2d
ef,33,e2e
ef,34,e2f
ef,35,e30
ef,36,e31
ef,37,e32
ef,38,e33
ef,39,e34
ef,40,e35
ef,41,e36
ef,42,e37
ef,43,e38
ef,44,e39
ef,45,e3a
ef,46,e3b
ef,47,e3c
ef,48,e3d
ef,49,e3e
ef,50,e3f
ef,51,e40
ef,52,e41
ef,53,e42
ef,54,e43
ef,55,e44
ef,56,e45
ef,57,e46
ef,58,e47
ef,59,e48
ef,60,e49
ef,61,e4a
ef,62,e4b
ef,63,e4c
ef,64,e4d
ef,65,e4e
ef,66,e4f
ef,67,e50
ef,68,e51
ef,69,e52
ef,70,e53
ef,71,e54
ef,72,e55
ef,73,e56
ef,74,e57
ef,75,e58
ef,76,e59
ef,77,e5a
ef,78,e5b
ef,79,e5c
ef,80,e5d
ef,81,e5e
ef,82,e5f
ef,83,e60
ef,84,e61
ef,85,e62
ef,86,e63
ef,87,e64
ef,88,e65
ef,89,e66
ef,90,e67
ef,91,e68
ef,92,e69
ef,93,e6a
ef,94,e6b
ef,95,e6c
ef,96,e6d
ef,97,e6e
ef,98,e6f
ef,99,e70
ef,100,e71
ef,101,e72
ef,102,e73
ef,103,e74
ef,104,e75
ef,105,e76
ef,106,e77
ef,107,e78
ef,108,e79
ef,109,e7a
ef,110,e7b
ef,111,e7c
ef,112,e7d
ef,113,e7e
ef,114,e7f
ef,115,e80
ef,116,e81
ef,117,e82
ef,118,e83
ef,119,e84
ef,120,e85
ef,121,e86
ef,122,e87
ef,123,e88
ef,124,e89
ef,125,e8a
ef,126,e8b
ef,127,e8c
ef,128,e8d
ef,129,e8e
ef,130,e8f
ef,131,e90
ef,132,e91
ef,133,e92
ef,134,e93
ef,135,e94
ef,136,e95
ef,137,e96
ef,138,e97
ef,139,e98
ef,140,e99
ef,141,e9a
ef,142,e9b
ef,143,e9c
ef,144,e9d
ef,145,e9e
ef,146,e9f
ef,147,ea0
ef,148,ea1
ef,149,ea2
ef,150,ea3
ef,151,ea4
ef,152,ea5
ef,153,ea6
ef,154,ea7
ef,155,ea8
ef,156,ea9
ef,157,eaa
ef,158,eab
ef,159,eac
ef,160,ead
ef,161,eae
ef,162,eaf
ef,163,eb0
ef,164,eb1
ef,165,eb2
ef,166,eb3
ef,167,eb4
ef,168,eb5
ef,169,eb6
ef,170,eb7
ef,171,eb8
ef,172,eb9
ef,173,eba
ef,174,ebb
ef,175,ebc
